wall_ms,symbol,big_ex,small_ex,big_bid,big_ask,big_mid,small_bid,small_ask,small_mid,spread_pct,baseline_pct,anomaly_pct
1777604319153,BTCUSDT,binance,gate,76510.400000,76510.500000,76510.450000,76499.400000,76499.500000,76499.450000,0.0144,0.0078,0.0065
1777604319114,ETHUSDT,okx,bitget,2264.900000,2264.910000,2264.905000,2264.880000,2264.890000,2264.885000,0.0009,-0.0022,0.0031
1777604318808,PENDLEUSDT,okx,bitget,1.394000,1.395000,1.394500,1.394000,1.394700,1.394350,0.0108,0.0036,0.0072
1777604319216,ENAUSDT,okx,bitget,0.103660,0.103670,0.103665,0.103600,0.103700,0.103650,0.0145,0.0821,-0.0676
1777604319216,ZBTUSDT,okx,bitget,0.187020,0.187030,0.187025,0.186930,0.187110,0.187020,0.0027,-0.0080,0.0107
1777604319217,TONUSDT,okx,gate,1.337000,1.338000,1.337500,1.338300,1.338600,1.338450,-0.0710,0.0000,-0.0710
1777604319217,TONUSDT,okx,bitget,1.337000,1.338000,1.337500,1.337900,1.338200,1.338050,-0.0411,0.0112,-0.0523
1777604319218,ENSOUSDT,okx,gate,1.086100,1.086300,1.086200,1.088100,1.089000,1.088550,-0.2159,-0.2250,0.0092
1777604319218,UBUSDT,okx,gate,0.073720,0.073730,0.073725,0.073740,0.073770,0.073755,-0.0407,0.1083,-0.1490
1777604319222,BIOUSDT,okx,bitget,0.040140,0.040150,0.040145,0.040100,0.040120,0.040110,0.0873,0.0872,0.0001
1777604319222,AVAXUSDT,okx,gate,9.098000,9.099000,9.098500,9.099000,9.101000,9.100000,-0.0165,-0.0220,0.0055
1777604319305,BIOUSDT,binance,gate,0.040140,0.040150,0.040145,0.040110,0.040140,0.040125,0.0498,0.0498,0.0001
1777604319305,BIOUSDT,binance,bitget,0.040140,0.040150,0.040145,0.040100,0.040120,0.040110,0.0873,0.0872,0.0001
1777604319305,SUIUSDT,binance,gate,0.910900,0.911000,0.910950,0.910900,0.911000,0.910950,0.0000,0.0110,-0.0110
1777604319305,ADAUSDT,binance,gate,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604319305,ADAUSDT,binance,bitget,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604319305,MEGAUSDT,binance,gate,0.161680,0.161710,0.161695,0.161630,0.161770,0.161700,-0.0031,0.0093,-0.0124
1777604319305,MEGAUSDT,binance,bitget,0.161680,0.161710,0.161695,0.161540,0.161640,0.161590,0.0650,0.0589,0.0061
1777604319307,FARTCOINUSDT,binance,gate,0.199200,0.199300,0.199250,0.199210,0.199310,0.199260,-0.0050,-0.0176,0.0125
1777604319308,AAVEUSDT,binance,bitget,92.820000,92.830000,92.825000,92.820000,92.840000,92.830000,-0.0054,0.0108,-0.0162
1777604319309,CHZUSDT,binance,bitget,0.042010,0.042020,0.042015,0.042040,0.042060,0.042050,-0.0832,-0.0832,0.0000
1777604319309,ENSOUSDT,binance,bitget,1.084300,1.084500,1.084400,1.084800,1.085400,1.085100,-0.0645,-0.0553,-0.0092
1777604319311,HYPEUSDT,binance,bitget,40.306000,40.307000,40.306500,40.290000,40.292000,40.291000,0.0385,0.0348,0.0037
1777604319326,DOTUSDT,okx,bitget,1.202000,1.203000,1.202500,1.202000,1.203000,1.202500,0.0000,0.0000,0.0000
1777604319041,BTCUSDT,okx,gate,76505.500000,76505.600000,76505.550000,76499.400000,76499.500000,76499.450000,0.0080,0.0102,-0.0022
1777604319041,FARTCOINUSDT,okx,gate,0.199200,0.199300,0.199250,0.199210,0.199310,0.199260,-0.0050,-0.0075,0.0025
1777604318823,PENGUUSDT,okx,gate,0.009975,0.009976,0.009975,0.009971,0.009977,0.009974,0.0150,0.0050,0.0100
1777604319097,WLDUSDT,binance,bitget,0.242500,0.242600,0.242550,0.242400,0.242500,0.242450,0.0412,0.0412,0.0000
1777604319153,BTCUSDT,binance,bitget,76510.400000,76510.500000,76510.450000,76505.100000,76505.200000,76505.150000,0.0069,0.0031,0.0038
1777604319041,BTCUSDT,okx,bitget,76505.500000,76505.600000,76505.550000,76505.100000,76505.200000,76505.150000,0.0005,0.0016,-0.0010
1777604317938,BZUSDT,binance,bitget,111.330000,111.340000,111.335000,111.300000,111.320000,111.310000,0.0225,0.0224,0.0000
1777604319424,ARBUSDT,okx,gate,0.124160,0.124170,0.124165,0.124130,0.124160,0.124145,0.0161,0.0161,-0.0000
1777604319424,ARBUSDT,okx,bitget,0.124160,0.124170,0.124165,0.124100,0.124200,0.124150,0.0121,0.0846,-0.0726
1777604319424,WLFIUSDT,okx,gate,0.060330,0.060340,0.060335,0.060340,0.060360,0.060350,-0.0249,-0.0248,-0.0000
1777604319424,WLFIUSDT,okx,bitget,0.060330,0.060340,0.060335,0.060300,0.060400,0.060350,-0.0249,-0.0414,0.0165
1777604319425,ZBTUSDT,okx,gate,0.187020,0.187030,0.187025,0.186910,0.187180,0.187045,-0.0107,-0.0187,0.0080
1777604319425,ETHUSDT,okx,gate,2264.900000,2264.910000,2264.905000,2264.690000,2264.700000,2264.695000,0.0093,0.0075,0.0018
1777604319425,ADAUSDT,okx,bitget,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604319426,HYPEUSDT,okx,gate,40.290000,40.300000,40.295000,40.295000,40.302000,40.298500,-0.0087,-0.0025,-0.0062
1777604319480,ASTERUSDT,binance,gate,0.653700,0.653800,0.653750,0.653600,0.653700,0.653650,0.0153,0.0153,0.0000
1777604319480,ASTERUSDT,binance,bitget,0.653700,0.653800,0.653750,0.653500,0.653600,0.653550,0.0306,0.0306,0.0000
1777604319481,NEARUSDT,binance,gate,1.299000,1.300000,1.299500,1.299200,1.299700,1.299450,0.0038,0.0231,-0.0192
1777604319481,NEARUSDT,binance,bitget,1.299000,1.300000,1.299500,1.299700,1.300000,1.299850,-0.0269,-0.0115,-0.0154
1777604319481,LTCUSDT,binance,bitget,55.250000,55.260000,55.255000,55.250000,55.260000,55.255000,0.0000,0.0181,-0.0181
1777604319482,DOGEUSDT,binance,bitget,0.108480,0.108490,0.108485,0.108460,0.108470,0.108465,0.0184,0.0277,-0.0092
1777604319484,LINKUSDT,binance,gate,9.109000,9.110000,9.109500,9.109000,9.110000,9.109500,0.0000,0.0000,0.0000
1777604319527,FILUSDT,okx,gate,0.925300,0.925400,0.925350,0.925300,0.925400,0.925350,0.0000,0.0000,0.0000
1777604319527,FILUSDT,okx,bitget,0.925300,0.925400,0.925350,0.925400,0.925500,0.925450,-0.0108,0.0000,-0.0108
1777604319528,XRPUSDT,okx,gate,1.368000,1.369000,1.368500,1.369100,1.369200,1.369150,-0.0475,-0.0183,-0.0292
1777604319528,XRPUSDT,okx,bitget,1.368000,1.369000,1.368500,1.369200,1.369300,1.369250,-0.0548,-0.0256,-0.0292
1777604319541,WLDUSDT,binance,gate,0.242500,0.242600,0.242550,0.242400,0.242500,0.242450,0.0412,0.0412,0.0000
1777604319557,API3USDT,binance,gate,0.386800,0.386900,0.386850,0.386600,0.386700,0.386650,0.0517,0.0517,0.0000
1777604319557,API3USDT,binance,bitget,0.386800,0.386900,0.386850,0.386900,0.387000,0.386950,-0.0258,-0.0129,-0.0129
1777604319558,TRXUSDT,okx,gate,0.325800,0.325900,0.325850,0.325690,0.325760,0.325725,0.0384,0.0384,0.0000
1777604319558,TRXUSDT,okx,bitget,0.325800,0.325900,0.325850,0.325870,0.325880,0.325875,-0.0077,-0.0107,0.0031
1777604319558,SOLUSDT,okx,gate,83.540000,83.550000,83.545000,83.540000,83.550000,83.545000,0.0000,0.0000,0.0000
1777604319019,LINKUSDT,okx,gate,9.109000,9.110000,9.109500,9.109000,9.110000,9.109500,0.0000,0.0110,-0.0110
1777604319309,ENSOUSDT,binance,gate,1.084300,1.084500,1.084400,1.088100,1.089000,1.088550,-0.3812,-0.3950,0.0138
1777604318875,CRVUSDT,binance,gate,0.234500,0.234600,0.234550,0.234500,0.234600,0.234550,0.0000,0.0000,0.0000
1777604319527,HYPEUSDT,okx,bitget,40.290000,40.300000,40.295000,40.291000,40.292000,40.291500,0.0087,0.0199,-0.0112
1777604319042,ASTERUSDT,okx,bitget,0.653400,0.653500,0.653450,0.653500,0.653600,0.653550,-0.0153,-0.0153,0.0000
1777604319312,ZBTUSDT,binance,bitget,0.186920,0.186930,0.186925,0.186930,0.187120,0.187025,-0.0535,-0.0588,0.0053
1777604318413,AVAXUSDT,binance,bitget,9.099000,9.100000,9.099500,9.098000,9.099000,9.098500,0.0110,0.0220,-0.0110
1777604319704,ETHUSDT,binance,gate,2264.800000,2264.810000,2264.805000,2264.690000,2264.700000,2264.695000,0.0049,0.0040,0.0009
1777604319706,WLFIUSDT,binance,gate,0.060300,0.060400,0.060350,0.060340,0.060360,0.060350,0.0000,0.0165,-0.0165
1777604319706,WLFIUSDT,binance,bitget,0.060300,0.060400,0.060350,0.060300,0.060400,0.060350,0.0000,0.0000,0.0000
1777604319706,DOGEUSDT,binance,gate,0.108480,0.108490,0.108485,0.108460,0.108470,0.108465,0.0184,0.0277,-0.0092
1777604319707,ZBTUSDT,binance,gate,0.186920,0.186930,0.186925,0.186910,0.187180,0.187045,-0.0642,-0.0615,-0.0027
1777604319722,SOLUSDT,okx,bitget,83.540000,83.550000,83.545000,83.545000,83.546000,83.545500,-0.0006,0.0006,-0.0012
1777604319722,NEARUSDT,okx,gate,1.298000,1.299000,1.298500,1.299200,1.299700,1.299450,-0.0731,-0.0539,-0.0192
1777604319723,PENDLEUSDT,okx,gate,1.394000,1.395000,1.394500,1.395000,1.396000,1.395500,-0.0717,-0.0717,0.0001
1777604319723,BNBUSDT,okx,gate,616.500000,616.600000,616.550000,616.600000,616.650000,616.625000,-0.0122,-0.0041,-0.0081
1777604319723,BNBUSDT,okx,bitget,616.500000,616.600000,616.550000,616.650000,616.660000,616.655000,-0.0170,-0.0089,-0.0081
1777604319779,PUMPUSDT,okx,gate,0.001794,0.001795,0.001795,0.001795,0.001796,0.001796,-0.0557,-0.0557,0.0000
1777604319779,PUMPUSDT,okx,bitget,0.001794,0.001795,0.001795,0.001796,0.001797,0.001796,-0.1113,-0.1113,0.0000
1777604319779,HUSDT,okx,gate,0.183890,0.183940,0.183915,0.183530,0.183710,0.183620,0.1607,0.1771,-0.0165
1777604319779,HUSDT,okx,bitget,0.183890,0.183940,0.183915,0.183680,0.183780,0.183730,0.1007,0.1034,-0.0028
1777604319785,BCHUSDT,binance,gate,441.890000,441.900000,441.895000,441.830000,441.900000,441.865000,0.0068,0.0068,0.0000
1777604319785,BCHUSDT,binance,bitget,441.890000,441.900000,441.895000,441.980000,441.990000,441.985000,-0.0204,-0.0204,0.0000
1777604319785,PENDLEUSDT,binance,bitget,1.395600,1.395700,1.395650,1.394000,1.394700,1.394350,0.0932,0.0971,-0.0039
1777604319786,TRUMPUSDT,binance,gate,2.383000,2.384000,2.383500,2.382000,2.383000,2.382500,0.0420,0.0420,0.0000
1777604319786,TRUMPUSDT,binance,bitget,2.383000,2.384000,2.383500,2.382000,2.383000,2.382500,0.0420,0.0420,0.0000
1777604319814,NEARUSDT,okx,bitget,1.298000,1.299000,1.298500,1.299700,1.300000,1.299850,-0.1039,-0.0885,-0.0154
1777604319814,WLDUSDT,okx,gate,0.242400,0.242500,0.242450,0.242400,0.242500,0.242450,0.0000,0.0000,0.0000
1777604319827,SUIUSDT,okx,bitget,0.910900,0.911000,0.910950,0.910900,0.911000,0.910950,0.0000,0.0000,0.0000
1777604319786,BSBUSDT,binance,gate,0.573010,0.573200,0.573105,0.572130,0.572590,0.572360,0.1302,0.0685,0.0617
1777604319309,UBUSDT,binance,gate,0.073800,0.073830,0.073815,0.073680,0.073780,0.073730,0.1153,0.1422,-0.0269
1777604318796,CLUSDT,binance,gate,105.500000,105.510000,105.505000,105.440000,105.470000,105.455000,0.0474,0.0332,0.0143
1777604319779,CLUSDT,okx,gate,105.540000,105.550000,105.545000,105.440000,105.470000,105.455000,0.0853,0.0852,0.0001
1777604319779,MEGAUSDT,okx,gate,0.161400,0.161500,0.161450,0.161630,0.161790,0.161710,-0.1608,-0.1858,0.0250
1777604319098,TONUSDT,binance,bitget,1.338300,1.338400,1.338350,1.338100,1.338200,1.338150,0.0149,0.0149,0.0000
1777604319786,ETHUSDT,binance,bitget,2264.800000,2264.810000,2264.805000,2264.880000,2264.890000,2264.885000,-0.0035,-0.0053,0.0018
1777604319787,SOLUSDT,binance,bitget,83.530000,83.540000,83.535000,83.545000,83.546000,83.545500,-0.0126,-0.0102,-0.0024
1777604319786,BSBUSDT,binance,bitget,0.573010,0.573200,0.573105,0.572780,0.573050,0.572915,0.0332,-0.0384,0.0716
1777604319787,XRPUSDT,binance,bitget,1.369200,1.369300,1.369250,1.369200,1.369300,1.369250,0.0000,0.0000,0.0000
1777604319787,TAOUSDT,binance,bitget,250.260000,250.270000,250.265000,250.290000,250.300000,250.295000,-0.0120,-0.0080,-0.0040
1777604319786,PUMPUSDT,binance,bitget,0.001795,0.001796,0.001796,0.001796,0.001797,0.001796,-0.0557,-0.0557,0.0000
1777604318875,CRVUSDT,binance,bitget,0.234500,0.234600,0.234550,0.234600,0.234800,0.234700,-0.0639,-0.0426,-0.0213
1777604318875,SOONUSDT,binance,bitget,0.170200,0.170300,0.170250,0.170200,0.170300,0.170250,0.0000,0.0000,0.0000
1777604319779,SOONUSDT,okx,bitget,0.170200,0.170300,0.170250,0.170200,0.170300,0.170250,0.0000,0.0588,-0.0588
1777604319916,SUIUSDT,binance,bitget,0.910900,0.911000,0.910950,0.910900,0.911000,0.910950,0.0000,-0.0110,0.0110
1777604319918,TONUSDT,binance,gate,1.338300,1.338400,1.338350,1.338300,1.338600,1.338450,-0.0075,0.0000,-0.0075
1777604319918,UBUSDT,binance,bitget,0.073800,0.073830,0.073815,0.073780,0.073880,0.073830,-0.0203,0.0135,-0.0338
1777604319919,CLUSDT,binance,bitget,105.500000,105.510000,105.505000,105.521000,105.526000,105.523500,-0.0175,-0.0180,0.0005
1777604319920,APEUSDT,binance,gate,0.160700,0.160800,0.160750,0.160660,0.160750,0.160705,0.0280,-0.0280,0.0560
1777604319920,APEUSDT,binance,bitget,0.160700,0.160800,0.160750,0.160600,0.160700,0.160650,0.0622,0.0621,0.0001
1777604319921,PUMPUSDT,binance,gate,0.001795,0.001796,0.001796,0.001795,0.001796,0.001796,0.0000,0.0000,0.0000
1777604319922,TAOUSDT,binance,gate,250.260000,250.270000,250.265000,250.200000,250.300000,250.250000,0.0060,0.0020,0.0040
1777604319922,BNBUSDT,binance,bitget,617.260000,617.270000,617.265000,616.650000,616.660000,616.655000,0.0989,0.1038,-0.0049
1777604319925,BIOUSDT,okx,gate,0.040140,0.040150,0.040145,0.040110,0.040140,0.040125,0.0498,0.0498,0.0001
1777604319925,SOONUSDT,okx,gate,0.170200,0.170300,0.170250,0.170200,0.170400,0.170300,-0.0294,-0.0294,0.0000
1777604319925,LTCUSDT,okx,gate,55.260000,55.270000,55.265000,55.260000,55.270000,55.265000,0.0000,0.0090,-0.0090
1777604319925,LTCUSDT,okx,bitget,55.260000,55.270000,55.265000,55.250000,55.260000,55.255000,0.0181,0.0181,-0.0000
1777604319926,TAOUSDT,okx,gate,250.100000,250.200000,250.150000,250.200000,250.300000,250.250000,-0.0400,-0.0599,0.0199
1777604319926,TAOUSDT,okx,bitget,250.100000,250.200000,250.150000,250.290000,250.300000,250.295000,-0.0579,-0.0699,0.0120
1777604319926,BSBUSDT,okx,gate,0.572900,0.573000,0.572950,0.572250,0.572590,0.572420,0.0926,0.0936,-0.0010
1777604319927,APEUSDT,okx,gate,0.160800,0.160810,0.160805,0.160660,0.160750,0.160705,0.0622,0.0248,0.0374
1777604319927,KATUSDT,okx,gate,0.010305,0.010306,0.010305,0.010310,0.010320,0.010315,-0.0921,-0.0824,-0.0097
1777604319927,KATUSDT,okx,bitget,0.010305,0.010306,0.010305,0.010300,0.010310,0.010305,0.0049,0.0243,-0.0194
1777604319927,BCHUSDT,okx,gate,441.800000,441.900000,441.850000,441.830000,441.900000,441.865000,-0.0034,0.0034,-0.0068
1777604319927,BCHUSDT,okx,bitget,441.800000,441.900000,441.850000,441.980000,441.990000,441.985000,-0.0305,-0.0192,-0.0113
1777604319927,APTUSDT,okx,gate,1.016700,1.016800,1.016750,1.016200,1.016300,1.016250,0.0492,0.0541,-0.0049
1777604319927,APTUSDT,okx,bitget,1.016700,1.016800,1.016750,1.016500,1.016600,1.016550,0.0197,0.0344,-0.0148
1777604319928,API3USDT,okx,gate,0.388300,0.388400,0.388350,0.386600,0.386700,0.386650,0.4397,0.4266,0.0131
1777604319928,API3USDT,okx,bitget,0.388300,0.388400,0.388350,0.386900,0.387000,0.386950,0.3618,0.3487,0.0131
1777604319930,TRUMPUSDT,okx,gate,2.383000,2.384000,2.383500,2.382000,2.383000,2.382500,0.0420,0.0420,0.0000
1777604319935,CHZUSDT,binance,gate,0.042010,0.042020,0.042015,0.042010,0.042030,0.042020,-0.0119,-0.0238,0.0119
1777604319948,PENGUUSDT,binance,gate,0.009972,0.009973,0.009972,0.009971,0.009977,0.009974,-0.0150,-0.0201,0.0050
1777604319948,PENGUUSDT,binance,bitget,0.009972,0.009973,0.009972,0.009973,0.009974,0.009973,-0.0100,0.0000,-0.0100
1777604319951,AVAXUSDT,binance,gate,9.099000,9.100000,9.099500,9.099000,9.101000,9.100000,-0.0055,0.0000,-0.0055
1777604319983,SOLUSDT,binance,gate,83.530000,83.540000,83.535000,83.540000,83.550000,83.545000,-0.0120,-0.0120,0.0000
1777604319985,APTUSDT,binance,gate,1.016700,1.016800,1.016750,1.016200,1.016300,1.016250,0.0492,0.0492,-0.0000
1777604319985,APTUSDT,binance,bitget,1.016700,1.016800,1.016750,1.016500,1.016600,1.016550,0.0197,0.0246,-0.0049
1777604319985,ENAUSDT,binance,gate,0.103670,0.103680,0.103675,0.103630,0.103640,0.103635,0.0386,0.0241,0.0145
1777604319985,ENAUSDT,binance,bitget,0.103670,0.103680,0.103675,0.103600,0.103700,0.103650,0.0241,0.0628,-0.0387
1777604320002,SNDKUSDT,binance,gate,1044.780000,1044.990000,1044.885000,1043.990000,1044.510000,1044.250000,0.0608,0.0704,-0.0096
1777604320002,SNDKUSDT,binance,bitget,1044.780000,1044.990000,1044.885000,1044.610000,1045.280000,1044.945000,-0.0057,0.0168,-0.0225
1777604320008,AVAXUSDT,okx,bitget,9.098000,9.099000,9.098500,9.098000,9.099000,9.098500,0.0000,0.0000,0.0000
1777604320023,LINKUSDT,okx,bitget,9.109000,9.110000,9.109500,9.109000,9.110000,9.109500,0.0000,0.0110,-0.0110
1777604320024,WLDUSDT,okx,bitget,0.242400,0.242500,0.242450,0.242400,0.242500,0.242450,0.0000,0.0000,0.0000
1777604320024,ADAUSDT,okx,gate,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604320024,TRUMPUSDT,okx,bitget,2.383000,2.384000,2.383500,2.382000,2.383000,2.382500,0.0420,0.0420,0.0000
1777604320027,UBUSDT,okx,bitget,0.073620,0.073680,0.073650,0.073780,0.073880,0.073830,-0.2438,-0.0271,-0.2167
1777604320032,FARTCOINUSDT,okx,bitget,0.199200,0.199300,0.199250,0.199200,0.199300,0.199250,0.0000,0.0000,0.0000
1777604320032,PENGUUSDT,okx,bitget,0.009975,0.009976,0.009975,0.009973,0.009974,0.009973,0.0201,0.0301,-0.0100
1777604320032,ENAUSDT,okx,gate,0.103660,0.103670,0.103665,0.103630,0.103640,0.103635,0.0289,0.0386,-0.0097
1777604320032,AAVEUSDT,okx,gate,92.840000,92.850000,92.845000,92.820000,92.840000,92.830000,0.0162,0.0054,0.0108
1777604320032,AAVEUSDT,okx,bitget,92.840000,92.850000,92.845000,92.820000,92.840000,92.830000,0.0162,0.0108,0.0054
1777604320033,BSBUSDT,okx,bitget,0.573000,0.573100,0.573050,0.573080,0.573420,0.573250,-0.0349,-0.0175,-0.0174
1777604320033,CHZUSDT,okx,gate,0.042000,0.042010,0.042005,0.042010,0.042030,0.042020,-0.0357,-0.0476,0.0119
1777604320033,CHZUSDT,okx,bitget,0.042000,0.042010,0.042005,0.042040,0.042060,0.042050,-0.1070,-0.1189,0.0118
1777604319928,ENSOUSDT,okx,bitget,1.086300,1.086400,1.086350,1.084700,1.085400,1.085050,0.1198,0.1106,0.0092
1777604319779,CLUSDT,okx,bitget,105.540000,105.550000,105.545000,105.521000,105.526000,105.523500,0.0204,0.0374,-0.0171
1777604319927,APEUSDT,okx,bitget,0.160800,0.160810,0.160805,0.160600,0.160700,0.160650,0.0965,0.1149,-0.0185
1777604319155,OPGUSDT,binance,gate,0.240800,0.240900,0.240850,0.241200,0.241300,0.241250,-0.1658,-0.1452,-0.0206
1777604319827,OPGUSDT,okx,gate,0.241400,0.241500,0.241450,0.241200,0.241300,0.241250,0.0829,0.1034,-0.0205
1777604319042,ASTERUSDT,okx,gate,0.653400,0.653500,0.653450,0.653600,0.653700,0.653650,-0.0306,-0.0306,0.0000
1777604320124,DOGEUSDT,okx,bitget,0.108460,0.108470,0.108465,0.108460,0.108470,0.108465,0.0000,0.0000,0.0000
1777604320124,CRVUSDT,okx,gate,0.234600,0.234700,0.234650,0.234500,0.234600,0.234550,0.0426,0.0427,-0.0000
1777604320124,CRVUSDT,okx,bitget,0.234600,0.234700,0.234650,0.234600,0.234800,0.234700,-0.0213,0.0000,-0.0213
1777604320124,WIFUSDT,okx,gate,0.187500,0.187600,0.187550,0.187400,0.187500,0.187450,0.0533,0.1067,-0.0533
1777604320124,WIFUSDT,okx,bitget,0.187500,0.187600,0.187550,0.187500,0.187700,0.187600,-0.0267,0.0000,-0.0267
1777604320126,SUIUSDT,okx,gate,0.911000,0.911100,0.911050,0.910900,0.911100,0.911000,0.0055,0.0110,-0.0055
1777604320142,BNBUSDT,binance,gate,617.300000,617.310000,617.305000,616.650000,616.700000,616.675000,0.1022,0.1087,-0.0065
1777604320143,AAVEUSDT,binance,gate,92.840000,92.850000,92.845000,92.830000,92.840000,92.835000,0.0108,0.0000,0.0108
1777604320143,FILUSDT,binance,gate,0.925000,0.926000,0.925500,0.925300,0.925400,0.925350,0.0162,0.0162,0.0000
1777604320143,FILUSDT,binance,bitget,0.925000,0.926000,0.925500,0.925500,0.925600,0.925550,-0.0054,0.0054,-0.0108
1777604320143,OPGUSDT,binance,bitget,0.240800,0.240900,0.240850,0.241000,0.241100,0.241050,-0.0830,-0.1245,0.0415
1777604320143,DOTUSDT,binance,gate,1.203000,1.204000,1.203500,1.203000,1.204000,1.203500,0.0000,0.0000,0.0000
1777604320143,DOTUSDT,binance,bitget,1.203000,1.204000,1.203500,1.202000,1.203000,1.202500,0.0832,0.0832,0.0000
1777604320213,DOTUSDT,okx,gate,1.202000,1.203000,1.202500,1.203000,1.204000,1.203500,-0.0831,-0.0831,0.0000
1777604320213,MEGAUSDT,okx,bitget,0.161400,0.161500,0.161450,0.161600,0.161620,0.161610,-0.0990,-0.1300,0.0310
1777604320214,ETHUSDT,okx,bitget,2264.900000,2264.910000,2264.905000,2264.880000,2264.890000,2264.885000,0.0009,-0.0022,0.0031
1777604320215,DOGEUSDT,okx,gate,0.108470,0.108480,0.108475,0.108460,0.108470,0.108465,0.0092,0.0092,0.0000
1777604320215,PENDLEUSDT,okx,bitget,1.394000,1.395000,1.394500,1.394000,1.394800,1.394400,0.0072,0.0036,0.0036
1777604319921,LINKUSDT,binance,bitget,9.109000,9.110000,9.109500,9.109000,9.110000,9.109500,0.0000,0.0000,0.0000
1777604320223,UBUSDT,okx,gate,0.073670,0.073680,0.073675,0.073510,0.073640,0.073575,0.1359,0.1019,0.0340
1777604320224,BIOUSDT,okx,bitget,0.040140,0.040150,0.040145,0.040100,0.040110,0.040105,0.0997,0.0872,0.0126
1777604320224,AVAXUSDT,okx,gate,9.098000,9.099000,9.098500,9.099000,9.101000,9.100000,-0.0165,-0.0220,0.0055
1777604320234,BTCUSDT,binance,gate,76510.400000,76510.500000,76510.450000,76504.700000,76504.800000,76504.750000,0.0075,0.0088,-0.0013
1777604320234,LTCUSDT,binance,gate,55.250000,55.260000,55.255000,55.260000,55.270000,55.265000,-0.0181,0.0090,-0.0271
1777604320236,HYPEUSDT,binance,gate,40.309000,40.310000,40.309500,40.301000,40.303000,40.302000,0.0186,0.0112,0.0074
1777604320288,SOONUSDT,binance,gate,0.170200,0.170300,0.170250,0.170200,0.170400,0.170300,-0.0294,-0.0588,0.0294
1777604320288,KATUSDT,binance,gate,0.010300,0.010310,0.010305,0.010310,0.010320,0.010315,-0.0969,-0.0969,0.0000
1777604320288,KATUSDT,binance,bitget,0.010300,0.010310,0.010305,0.010300,0.010310,0.010305,0.0000,0.0485,-0.0485
1777604320292,ENAUSDT,okx,bitget,0.103660,0.103670,0.103665,0.103600,0.103700,0.103650,0.0145,0.0821,-0.0676
1777604320214,TONUSDT,okx,bitget,1.337000,1.338000,1.337500,1.338100,1.338200,1.338150,-0.0486,0.0112,-0.0598
1777604320288,SUIUSDT,binance,gate,0.911000,0.911100,0.911050,0.911000,0.911100,0.911050,0.0000,0.0110,-0.0110
1777604320291,MEGAUSDT,binance,gate,0.161710,0.161740,0.161725,0.161630,0.161790,0.161710,0.0093,0.0093,-0.0000
1777604320145,XRPUSDT,binance,gate,1.369200,1.369300,1.369250,1.369100,1.369200,1.369150,0.0073,0.0073,-0.0000
1777604319938,FARTCOINUSDT,binance,gate,0.199200,0.199300,0.199250,0.199210,0.199310,0.199260,-0.0050,-0.0176,0.0125
1777604320124,ENSOUSDT,okx,gate,1.086300,1.086400,1.086350,1.088100,1.089000,1.088550,-0.2021,-0.2250,0.0229
1777604320252,ADAUSDT,binance,gate,0.247000,0.247100,0.247050,0.247000,0.247100,0.247050,0.0000,0.0000,0.0000
1777604320321,BZUSDT,okx,gate,111.410000,111.420000,111.415000,111.170000,111.300000,111.235000,0.1618,0.1482,0.0136
1777604320321,BZUSDT,okx,bitget,111.410000,111.420000,111.415000,111.300000,111.320000,111.310000,0.0943,0.0853,0.0091
1777604320321,OPGUSDT,okx,bitget,0.241400,0.241500,0.241450,0.241000,0.241100,0.241050,0.1659,0.1244,0.0415
1777604320332,DOTUSDT,okx,bitget,1.202000,1.203000,1.202500,1.202000,1.203000,1.202500,0.0000,0.0000,0.0000
1777604320340,MEGAUSDT,binance,bitget,0.161710,0.161740,0.161725,0.161600,0.161660,0.161630,0.0588,0.0619,-0.0031
1777604320341,ENSOUSDT,binance,bitget,1.084300,1.084500,1.084400,1.084900,1.085400,1.085150,-0.0691,-0.0553,-0.0138
1777604320341,AAVEUSDT,binance,bitget,92.840000,92.850000,92.845000,92.830000,92.840000,92.835000,0.0108,0.0108,-0.0000
1777604320342,WIFUSDT,binance,gate,0.187500,0.187600,0.187550,0.187400,0.187500,0.187450,0.0533,0.1067,-0.0533
1777604320342,WIFUSDT,binance,bitget,0.187500,0.187600,0.187550,0.187500,0.187700,0.187600,-0.0267,0.0000,-0.0267
1777604320344,ARBUSDT,binance,gate,0.124100,0.124200,0.124150,0.124130,0.124160,0.124145,0.0040,0.0121,-0.0081
1777604320344,ARBUSDT,binance,bitget,0.124100,0.124200,0.124150,0.124100,0.124200,0.124150,0.0000,0.0806,-0.0806
1777604320349,PENDLEUSDT,binance,gate,1.395600,1.395700,1.395650,1.395000,1.396000,1.395500,0.0107,0.0251,-0.0143
1777604320467,HYPEUSDT,binance,bitget,40.309000,40.310000,40.309500,40.296000,40.298000,40.297000,0.0310,0.0348,-0.0037
1777604320467,BIOUSDT,binance,gate,0.040140,0.040150,0.040145,0.040110,0.040140,0.040125,0.0498,0.0498,0.0001
